Sno,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed
13804,14-04-2021,8:00 AM,Jammu and Kashmir,129932,2037,140650
13840,15-04-2021,8:00 AM,Jammu and Kashmir,130304,2042,141736
13876,16-04-2021,8:00 AM,Jammu and Kashmir,130791,2046,142877
13912,17-04-2021,8:00 AM,Jammu and Kashmir,131353,2048,144021
13948,18-04-2021,8:00 AM,Jammu and Kashmir,132205,2051,145166
13984,19-04-2021,8:00 AM,Jammu and Kashmir,133168,2057,146692
14020,20-04-2021,8:00 AM,Jammu and Kashmir,133981,2063,148208
14056,21-04-2021,8:00 AM,Jammu and Kashmir,134697,2071,150238
14092,22-04-2021,8:00 AM,Jammu and Kashmir,135430,2084,152442
14128,23-04-2021,8:00 AM,Jammu and Kashmir,136221,2092,154407
14164,24-04-2021,8:00 AM,Jammu and Kashmir,137240,2111,156344
14200,25-04-2021,8:00 AM,Jammu and Kashmir,138184,2126,158374
14236,26-04-2021,8:00 AM,Jammu and Kashmir,139050,2147,160755
14272,27-04-2021,8:00 AM,Jammu and Kashmir,140117,2172,162890
14308,28-04-2021,8:00 AM,Jammu and Kashmir,141574,2197,166054
14344,29-04-2021,8:00 AM,Jammu and Kashmir,142537,2227,169077
14380,30-04-2021,8:00 AM,Jammu and Kashmir,144154,2253,172551
14416,01-05-2021,8:00 AM,Jammu and Kashmir,145441,2283,176083
14452,02-05-2021,8:00 AM,Jammu and Kashmir,147242,2330,179915
14488,03-05-2021,8:00 AM,Jammu and Kashmir,148695,2370,183486
14524,04-05-2021,8:00 AM,Jammu and Kashmir,150231,2421,187219
14560,05-05-2021,8:00 AM,Jammu and Kashmir,152109,2458,191869
14596,06-05-2021,8:00 AM,Jammu and Kashmir,154447,2510,196585
14632,07-05-2021,8:00 AM,Jammu and Kashmir,157283,2562,201511
14668,08-05-2021,8:00 AM,Jammu and Kashmir,160035,2612,206954
14704,09-05-2021,8:00 AM,Jammu and Kashmir,162535,2672,211742
14740,10-05-2021,8:00 AM,Jammu and Kashmir,164958,2726,216932
14776,11-05-2021,8:00 AM,Jammu and Kashmir,167813,2782,220546
14812,12-05-2021,8:00 AM,Jammu and Kashmir,171350,2847,224898
14848,13-05-2021,8:00 AM,Jammu and Kashmir,174953,2912,229407
14884,14-05-2021,8:00 AM,Jammu and Kashmir,177948,2967,233763
14920,15-05-2021,8:00 AM,Jammu and Kashmir,181762,3027,236790
14956,16-05-2021,8:00 AM,Jammu and Kashmir,185902,3090,240467
14992,17-05-2021,8:00 AM,Jammu and Kashmir,189836,3149,244608
15028,18-05-2021,8:00 AM,Jammu and Kashmir,193878,3222,247952
15064,19-05-2021,8:00 AM,Jammu and Kashmir,197701,3293,251919
15100,20-05-2021,8:00 AM,Jammu and Kashmir,202039,3355,255888
15136,21-05-2021,8:00 AM,Jammu and Kashmir,206081,3422,260057
15172,22-05-2021,8:00 AM,Jammu and Kashmir,210547,3465,263905
15208,23-05-2021,8:00 AM,Jammu and Kashmir,214664,3513,267313
15244,24-05-2021,8:00 AM,Jammu and Kashmir,219620,3564,270621
15280,25-05-2021,8:00 AM,Jammu and Kashmir,223619,3609,272858
15316,26-05-2021,8:00 AM,Jammu and Kashmir,227242,3662,275822
15352,27-05-2021,8:00 AM,Jammu and Kashmir,231265,3702,278859
15388,28-05-2021,8:00 AM,Jammu and Kashmir,235617,3739,281628
15424,29-05-2021,8:00 AM,Jammu and Kashmir,239254,3795,284431
15460,30-05-2021,8:00 AM,Jammu and Kashmir,243588,3841,286684
15496,31-05-2021,8:00 AM,Jammu and Kashmir,247393,3870,288940
15532,01-06-2021,8:00 AM,Jammu and Kashmir,251463,3907,290465
15568,02-06-2021,8:00 AM,Jammu and Kashmir,255145,3939,292360
15604,03-06-2021,8:00 AM,Jammu and Kashmir,258536,3963,294078
15640,04-06-2021,8:00 AM,Jammu and Kashmir,261230,3992,295879
15676,05-06-2021,8:00 AM,Jammu and Kashmir,263961,4026,297602
15712,06-06-2021,8:00 AM,Jammu and Kashmir,266576,4051,299050
15748,07-06-2021,8:00 AM,Jammu and Kashmir,269675,4074,300490
15784,08-06-2021,8:00 AM,Jammu and Kashmir,273853,4090,301467
15820,09-06-2021,8:00 AM,Jammu and Kashmir,276733,4101,302651
15856,10-06-2021,8:00 AM,Jammu and Kashmir,279779,4118,303749
15892,11-06-2021,8:00 AM,Jammu and Kashmir,282142,4143,304866
15928,12-06-2021,8:00 AM,Jammu and Kashmir,284027,4160,305772
15964,13-06-2021,8:00 AM,Jammu and Kashmir,286180,4174,306638
16000,14-06-2021,8:00 AM,Jammu and Kashmir,288145,4186,307412
16036,15-06-2021,8:00 AM,Jammu and Kashmir,290284,4195,308011
16072,16-06-2021,8:00 AM,Jammu and Kashmir,292114,4205,308726
16108,17-06-2021,8:00 AM,Jammu and Kashmir,293763,4217,309361
16144,18-06-2021,8:00 AM,Jammu and Kashmir,295189,4226,310017
16180,19-06-2021,8:00 AM,Jammu and Kashmir,296360,4234,310688
16216,20-06-2021,8:00 AM,Jammu and Kashmir,297557,4238,311209
16252,21-06-2021,8:00 AM,Jammu and Kashmir,298911,4252,311794
16288,22-06-2021,8:00 AM,Jammu and Kashmir,300135,4262,312156
16324,23-06-2021,8:00 AM,Jammu and Kashmir,301134,4269,312584
16360,24-06-2021,8:00 AM,Jammu and Kashmir,301973,4273,313028
16396,25-06-2021,8:00 AM,Jammu and Kashmir,302655,4284,313476
16432,26-06-2021,8:00 AM,Jammu and Kashmir,303526,4291,313974
16468,27-06-2021,8:00 AM,Jammu and Kashmir,304390,4296,314316
16504,28-06-2021,8:00 AM,Jammu and Kashmir,305135,4304,314731
16540,29-06-2021,8:00 AM,Jammu and Kashmir,305684,4310,314990
16576,30-06-2021,8:00 AM,Jammu and Kashmir,306177,4316,315298
16612,01-07-2021,8:00 AM,Jammu and Kashmir,306739,4323,315662
16648,02-07-2021,8:00 AM,Jammu and Kashmir,307312,4327,315960
16684,03-07-2021,8:00 AM,Jammu and Kashmir,307749,4333,316291
16720,04-07-2021,8:00 AM,Jammu and Kashmir,308246,4335,316629
16756,05-07-2021,8:00 AM,Jammu and Kashmir,308672,4337,316976
16792,06-07-2021,8:00 AM,Jammu and Kashmir,309133,4343,317250
16828,07-07-2021,8:00 AM,Jammu and Kashmir,309554,4345,317481
16864,08-07-2021,8:00 AM,Jammu and Kashmir,309973,4349,317761
16900,09-07-2021,8:00 AM,Jammu and Kashmir,310326,4353,318023
16936,10-07-2021,8:00 AM,Jammu and Kashmir,310630,4354,318284
16972,11-07-2021,8:00 AM,Jammu and Kashmir,310985,4356,318469
17008,12-07-2021,8:00 AM,Jammu and Kashmir,311334,4357,318693
17044,13-07-2021,8:00 AM,Jammu and Kashmir,311782,4357,318848
17080,14-07-2021,8:00 AM,Jammu and Kashmir,312198,4358,318991
17116,15-07-2021,8:00 AM,Jammu and Kashmir,312556,4360,319152
17152,16-07-2021,8:00 AM,Jammu and Kashmir,312890,4361,319355
17188,17-07-2021,8:00 AM,Jammu and Kashmir,313098,4362,319576
17224,18-07-2021,8:00 AM,Jammu and Kashmir,313375,4363,319755
17260,19-07-2021,8:00 AM,Jammu and Kashmir,313618,4364,319901
17296,20-07-2021,8:00 AM,Jammu and Kashmir,313886,4365,320024
17332,21-07-2021,8:00 AM,Jammu and Kashmir,314107,4371,320112
17368,22-07-2021,8:00 AM,Jammu and Kashmir,314282,4372,320256
17404,23-07-2021,8:00 AM,Jammu and Kashmir,314454,4373,320340
17440,24-07-2021,8:00 AM,Jammu and Kashmir,314620,4374,320403
17476,25-07-2021,8:00 AM,Jammu and Kashmir,314798,4374,320491
17512,26-07-2021,8:00 AM,Jammu and Kashmir,314995,4374,320657
17548,27-07-2021,8:00 AM,Jammu and Kashmir,315184,4375,320759
17584,28-07-2021,8:00 AM,Jammu and Kashmir,315367,4375,320866
17620,29-07-2021,8:00 AM,Jammu and Kashmir,315511,4376,321026
17656,30-07-2021,8:00 AM,Jammu and Kashmir,315686,4377,321207
17692,31-07-2021,8:00 AM,Jammu and Kashmir,315795,4378,321344
17728,01-08-2021,8:00 AM,Jammu and Kashmir,315908,4378,321462
17764,02-08-2021,8:00 AM,Jammu and Kashmir,316017,4379,321607
17800,03-08-2021,8:00 AM,Jammu and Kashmir,316090,4381,321725
17836,04-08-2021,8:00 AM,Jammu and Kashmir,316188,4384,321865
17872,05-08-2021,8:00 AM,Jammu and Kashmir,316315,4385,322014
17908,06-08-2021,8:00 AM,Jammu and Kashmir,316398,4386,322142
17944,07-08-2021,8:00 AM,Jammu and Kashmir,316496,4386,322286
17980,08-08-2021,8:00 AM,Jammu and Kashmir,316632,4386,322428
18016,09-08-2021,8:00 AM,Jammu and Kashmir,316761,4389,322550
18052,10-08-2021,8:00 AM,Jammu and Kashmir,316957,4390,322658
18088,11-08-2021,8:00 AM,Jammu and Kashmir,317081,4392,322771
542,01-04-2020,7:30 PM,Jharkhand,0,0,1
571,02-04-2020,6:00 PM,Jharkhand,0,0,1
601,03-04-2020,6:00 PM,Jharkhand,0,0,2
632,04-04-2020,6:00 PM,Jharkhand,0,0,2
662,05-04-2020,6:00 PM,Jharkhand,0,0,3
692,06-04-2020,6:00 PM,Jharkhand,0,0,4
722,07-04-2020,6:00 PM,Jharkhand,0,0,4
753,08-04-2020,5:00 PM,Jharkhand,0,0,4
784,09-04-2020,5:00 PM,Jharkhand,0,0,13
815,10-04-2020,5:00 PM,Jharkhand,0,1,13
846,11-04-2020,5:00 PM,Jharkhand,0,1,17
877,12-04-2020,5:00 PM,Jharkhand,0,1,17
908,13-04-2020,5:00 PM,Jharkhand,0,2,19
940,14-04-2020,5:00 PM,Jharkhand,0,2,24
973,15-04-2020,5:00 PM,Jharkhand,0,2,27
1006,16-04-2020,5:00 PM,Jharkhand,0,2,28
1039,17-04-2020,5:00 PM,Jharkhand,0,2,29
1072,18-04-2020,5:00 PM,Jharkhand,0,2,33
1105,19-04-2020,5:00 PM,Jharkhand,0,2,35
1138,20-04-2020,5:00 PM,Jharkhand,0,2,42
1171,21-04-2020,5:00 PM,Jharkhand,0,2,46
1204,22-04-2020,5:00 PM,Jharkhand,0,3,45
1236,23-04-2020,5:00 PM,Jharkhand,8,3,49
1268,24-04-2020,5:00 PM,Jharkhand,8,3,55
1300,25-04-2020,5:00 PM,Jharkhand,9,3,59
1332,26-04-2020,5:00 PM,Jharkhand,13,3,67
1364,27-04-2020,5:00 PM,Jharkhand,13,3,82
1396,28-04-2020,5:00 PM,Jharkhand,17,3,103
1428,29-04-2020,5:00 PM,Jharkhand,19,3,105
1460,30-04-2020,5:00 PM,Jharkhand,19,3,107
1492,01-05-2020,5:00 PM,Jharkhand,20,3,111
1524,02-05-2020,5:00 PM,Jharkhand,20,3,111
1556,03-05-2020,5:00 PM,Jharkhand,22,3,115
1588,04-05-2020,5:00 PM,Jharkhand,22,3,115
1620,05-05-2020,5:00 PM,Jharkhand,27,3,115
1653,06-05-2020,8:00 AM,Jharkhand,33,3,125
1686,07-05-2020,8:00 AM,Jharkhand,37,3,127
1719,08-05-2020,8:00 AM,Jharkhand,41,3,132
1752,09-05-2020,8:00 AM,Jharkhand,52,3,132
1785,10-05-2020,8:00 AM,Jharkhand,78,3,156
1818,11-05-2020,8:00 AM,Jharkhand,78,3,157
1851,12-05-2020,8:00 AM,Jharkhand,78,3,160
1884,13-05-2020,8:00 AM,Jharkhand,79,3,172
1917,14-05-2020,8:00 AM,Jharkhand,79,3,173
1950,15-05-2020,8:00 AM,Jharkhand,87,3,197
1983,16-05-2020,8:00 AM,Jharkhand,87,3,203
2016,17-05-2020,8:00 AM,Jharkhand,113,3,217
2049,18-05-2020,8:00 AM,Jharkhand,113,3,223
2082,19-05-2020,8:00 AM,Jharkhand,113,3,223
2115,20-05-2020,8:00 AM,Jharkhand,127,3,231
2149,21-05-2020,8:00 AM,Jharkhand,127,3,231
2183,22-05-2020,8:00 AM,Jharkhand,129,3,290
2217,23-05-2020,8:00 AM,Jharkhand,136,3,308
2251,24-05-2020,8:00 AM,Jharkhand,141,4,350
2286,25-05-2020,8:00 AM,Jharkhand,148,4,370
2321,26-05-2020,8:00 AM,Jharkhand,148,4,377
2357,27-05-2020,8:00 AM,Jharkhand,175,4,426
2393,28-05-2020,8:00 AM,Jharkhand,185,4,448
2429,29-05-2020,8:00 AM,Jharkhand,212,4,469
2465,30-05-2020,8:00 AM,Jharkhand,216,5,511
2501,31-05-2020,8:00 AM,Jharkhand,256,5,563
2537,01-06-2020,8:00 AM,Jharkhand,256,5,610
2573,02-06-2020,8:00 AM,Jharkhand,296,5,659
2609,03-06-2020,8:00 AM,Jharkhand,320,5,712
2645,04-06-2020,8:00 AM,Jharkhand,321,5,752
2681,05-06-2020,8:00 AM,Jharkhand,354,6,793
2717,06-06-2020,8:00 AM,Jharkhand,410,7,881
2753,07-06-2020,8:00 AM,Jharkhand,473,7,1000
2789,08-06-2020,8:00 AM,Jharkhand,490,7,1099
2825,09-06-2020,8:00 AM,Jharkhand,519,7,1256
2861,10-06-2020,8:00 AM,Jharkhand,559,8,1411
2898,11-06-2020,8:00 AM,Jharkhand,592,8,1489
2934,12-06-2020,8:00 AM,Jharkhand,630,8,1599
2970,13-06-2020,8:00 AM,Jharkhand,672,8,1617
3006,14-06-2020,8:00 AM,Jharkhand,816,8,1711
3042,15-06-2020,8:00 AM,Jharkhand,905,8,1745
3078,16-06-2020,8:00 AM,Jharkhand,905,8,1763
3114,17-06-2020,8:00 AM,Jharkhand,1121,9,1839
3150,18-06-2020,8:00 AM,Jharkhand,1151,10,1895
3186,19-06-2020,8:00 AM,Jharkhand,1198,11,1920
3222,20-06-2020,8:00 AM,Jharkhand,1332,11,1965
3258,21-06-2020,8:00 AM,Jharkhand,1335,11,1965
3294,22-06-2020,8:00 AM,Jharkhand,1406,11,2073
3330,23-06-2020,8:00 AM,Jharkhand,1469,11,2137
3366,24-06-2020,8:00 AM,Jharkhand,1520,11,2185
3402,25-06-2020,8:00 AM,Jharkhand,1570,11,2207
3438,26-06-2020,8:00 AM,Jharkhand,1605,12,2262
3474,27-06-2020,8:00 AM,Jharkhand,1643,12,2290
3510,28-06-2020,8:00 AM,Jharkhand,1724,12,2339
3546,29-06-2020,8:00 AM,Jharkhand,1793,12,2364
3582,30-06-2020,8:00 AM,Jharkhand,1845,15,2426
3618,01-07-2020,8:00 AM,Jharkhand,1884,15,2490
3654,02-07-2020,8:00 AM,Jharkhand,1931,15,2521
3690,03-07-2020,8:00 AM,Jharkhand,1983,15,2584
3726,04-07-2020,8:00 AM,Jharkhand,2001,15,2695
3762,05-07-2020,8:00 AM,Jharkhand,2035,17,2739
3798,06-07-2020,8:00 AM,Jharkhand,2045,19,2781
3834,07-07-2020,8:00 AM,Jharkhand,2068,20,2847
3870,08-07-2020,8:00 AM,Jharkhand,2104,22,2996
3906,09-07-2020,8:00 AM,Jharkhand,2170,22,3096
3942,10-07-2020,8:00 AM,Jharkhand,2208,23,3246
3978,11-07-2020,8:00 AM,Jharkhand,2224,23,3419
4014,12-07-2020,8:00 AM,Jharkhand,2243,23,3613
4050,13-07-2020,8:00 AM,Jharkhand,2308,30,3756
4086,14-07-2020,8:00 AM,Jharkhand,2351,33,3898
4122,15-07-2020,8:00 AM,Jharkhand,2427,36,4091
4158,16-07-2020,8:00 AM,Jharkhand,2485,38,4320
4194,17-07-2020,8:00 AM,Jharkhand,2513,42,4624
4230,18-07-2020,8:00 AM,Jharkhand,2570,46,4921
4266,19-07-2020,8:00 AM,Jharkhand,2611,46,5342
4301,20-07-2020,8:00 AM,Jharkhand,2716,49,5535
4336,21-07-2020,8:00 AM,Jharkhand,2810,53,5756
4371,22-07-2020,8:00 AM,Jharkhand,2904,55,6159
4406,23-07-2020,8:00 AM,Jharkhand,3024,64,6485
4441,24-07-2020,8:00 AM,Jharkhand,3174,67,6975
4476,25-07-2020,8:00 AM,Jharkhand,3307,70,7493
4511,26-07-2020,8:00 AM,Jharkhand,3425,82,7836
4546,27-07-2020,8:00 AM,Jharkhand,3704,85,8275
4581,28-07-2020,8:00 AM,Jharkhand,3770,89,8683
4616,29-07-2020,8:00 AM,Jharkhand,3868,89,9078
4651,30-07-2020,8:00 AM,Jharkhand,4035,98,9861
4686,31-07-2020,8:00 AM,Jharkhand,4176,103,10167
4721,01-08-2020,8:00 AM,Jharkhand,4314,106,10958
4756,02-08-2020,8:00 AM,Jharkhand,4513,113,11686
4791,03-08-2020,8:00 AM,Jharkhand,4682,118,12523
4826,04-08-2020,8:00 AM,Jharkhand,4792,125,13478
4861,05-08-2020,8:00 AM,Jharkhand,5164,128,13940
4896,06-08-2020,8:00 AM,Jharkhand,5703,136,14888
4931,07-08-2020,8:00 AM,Jharkhand,6594,145,15756
4966,08-08-2020,8:00 AM,Jharkhand,7391,151,16465
5001,09-08-2020,8:00 AM,Jharkhand,8123,155,17094
5036,10-08-2020,8:00 AM,Jharkhand,8838,177,18138
5071,11-08-2020,8:00 AM,Jharkhand,9724,188,18723
5106,12-08-2020,8:00 AM,Jharkhand,10375,192,19225
5141,13-08-2020,8:00 AM,Jharkhand,10815,197,19743
5176,14-08-2020,8:00 AM,Jharkhand,12844,209,20881
5211,15-08-2020,8:00 AM,Jharkhand,13515,224,21595
5246,16-08-2020,8:00 AM,Jharkhand,14024,228,22389
5281,17-08-2020,8:00 AM,Jharkhand,14699,244,23055
5316,18-08-2020,8:00 AM,Jharkhand,15051,250,23752
5351,19-08-2020,8:00 AM,Jharkhand,15507,262,24477
5386,20-08-2020,8:00 AM,Jharkhand,16175,277,26090
5421,21-08-2020,8:00 AM,Jharkhand,17057,286,26753
5456,22-08-2020,8:00 AM,Jharkhand,18372,297,28196
5491,23-08-2020,8:00 AM,Jharkhand,18507,308,28571
5526,24-08-2020,8:00 AM,Jharkhand,19629,312,29677
5561,25-08-2020,8:00 AM,Jharkhand,20870,330,31005
5596,26-08-2020,8:00 AM,Jharkhand,21388,347,31973
5631,27-08-2020,8:00 AM,Jharkhand,22349,362,33046
5666,28-08-2020,8:00 AM,Jharkhand,22927,373,34396
5701,29-08-2020,8:00 AM,Jharkhand,23850,381,35321
5736,30-08-2020,8:00 AM,Jharkhand,25103,397,36857
5771,31-08-2020,8:00 AM,Jharkhand,26448,410,38435
5806,01-09-2020,8:00 AM,Jharkhand,27143,417,41656
5841,02-09-2020,8:00 AM,Jharkhand,28149,428,43833
5876,03-09-2020,8:00 AM,Jharkhand,29747,438,44862
5911,04-09-2020,8:00 AM,Jharkhand,30886,444,46480
5946,05-09-2020,8:00 AM,Jharkhand,32043,447,48039
5981,06-09-2020,8:00 AM,Jharkhand,34330,462,49797
6016,07-09-2020,8:00 AM,Jharkhand,36184,469,51063
6051,08-09-2020,8:00 AM,Jharkhand,37550,482,52620
6086,09-09-2020,8:00 AM,Jharkhand,39362,496,55296
6121,10-09-2020,8:00 AM,Jharkhand,40659,512,56897
6156,11-09-2020,8:00 AM,Jharkhand,42115,517,58079
6191,12-09-2020,8:00 AM,Jharkhand,43328,532,59040
6226,13-09-2020,8:00 AM,Jharkhand,45074,542,60460
6261,14-09-2020,8:00 AM,Jharkhand,46583,555,61474
6296,15-09-2020,8:00 AM,Jharkhand,48112,561,62737
6331,16-09-2020,8:00 AM,Jharkhand,49750,571,64439
6366,17-09-2020,8:00 AM,Jharkhand,51357,579,66074
6401,18-09-2020,8:00 AM,Jharkhand,52807,590,67100
6436,19-09-2020,8:00 AM,Jharkhand,54052,602,68578
6471,20-09-2020,8:00 AM,Jharkhand,55697,615,69860
6506,21-09-2020,8:00 AM,Jharkhand,56944,617,71352
6541,22-09-2020,8:00 AM,Jharkhand,58543,626,72673
6576,23-09-2020,8:00 AM,Jharkhand,60027,641,73948
6611,24-09-2020,8:00 AM,Jharkhand,61559,648,75089
6646,25-09-2020,8:00 AM,Jharkhand,62945,652,76438
6681,26-09-2020,8:00 AM,Jharkhand,64515,661,77709
6716,27-09-2020,8:00 AM,Jharkhand,65839,670,78935
6751,28-09-2020,8:00 AM,Jharkhand,66797,679,79909
6786,29-09-2020,8:00 AM,Jharkhand,68603,688,81417
6821,30-09-2020,8:00 AM,Jharkhand,69898,700,82540
6856,01-10-2020,8:00 AM,Jharkhand,71342,713,83651
6891,02-10-2020,8:00 AM,Jharkhand,72461,721,84664
6926,03-10-2020,8:00 AM,Jharkhand,73428,729,85400
6961,04-10-2020,8:00 AM,Jharkhand,74604,734,86277
6996,05-10-2020,8:00 AM,Jharkhand,75531,743,87210
7031,06-10-2020,8:00 AM,Jharkhand,76843,747,88026
7066,07-10-2020,8:00 AM,Jharkhand,78089,757,88873
7101,08-10-2020,8:00 AM,Jharkhand,79176,767,89702
7136,09-10-2020,8:00 AM,Jharkhand,80439,775,90486
7171,10-10-2020,8:00 AM,Jharkhand,81654,781,91254
7206,11-10-2020,8:00 AM,Jharkhand,82805,784,91951
7241,12-10-2020,8:00 AM,Jharkhand,83571,787,92525
7276,13-10-2020,8:00 AM,Jharkhand,84461,798,93035
7311,14-10-2020,8:00 AM,Jharkhand,85314,805,93736
7346,15-10-2020,8:00 AM,Jharkhand,86367,811,94369
7381,16-10-2020,8:00 AM,Jharkhand,87240,820,94952
7416,17-10-2020,8:00 AM,Jharkhand,88058,824,95425
7451,18-10-2020,8:00 AM,Jharkhand,88559,832,95967
7486,19-10-2020,8:00 AM,Jharkhand,89011,839,96352
7521,20-10-2020,8:00 AM,Jharkhand,89780,842,96842
7556,21-10-2020,8:00 AM,Jharkhand,90385,849,97414
7591,22-10-2020,8:00 AM,Jharkhand,91004,851,98061
7626,23-10-2020,8:00 AM,Jharkhand,91629,859,98610
7661,24-10-2020,8:00 AM,Jharkhand,92128,862,99045
7696,25-10-2020,8:00 AM,Jharkhand,92598,864,99428
7731,26-10-2020,8:00 AM,Jharkhand,92976,866,99686
7766,27-10-2020,8:00 AM,Jharkhand,93368,872,99906
7801,28-10-2020,8:00 AM,Jharkhand,93874,876,100224
7836,29-10-2020,8:00 AM,Jharkhand,94326,880,100569
7871,30-10-2020,8:00 AM,Jharkhand,94787,883,100964
7906,31-10-2020,8:00 AM,Jharkhand,95208,883,101287
7941,01-11-2020,8:00 AM,Jharkhand,95575,884,101761
7976,02-11-2020,8:00 AM,Jharkhand,95973,885,102087
8011,03-11-2020,8:00 AM,Jharkhand,96485,886,102490
8046,04-11-2020,8:00 AM,Jharkhand,96975,891,102887
8081,05-11-2020,8:00 AM,Jharkhand,97480,894,103188
8116,06-11-2020,8:00 AM,Jharkhand,97964,894,103543
8151,07-11-2020,8:00 AM,Jharkhand,98365,895,103899
8186,08-11-2020,8:00 AM,Jharkhand,98776,897,104239
8221,09-11-2020,8:00 AM,Jharkhand,99074,897,104442
8256,10-11-2020,8:00 AM,Jharkhand,99532,905,104688
8291,11-11-2020,8:00 AM,Jharkhand,99988,910,104940
8326,12-11-2020,8:00 AM,Jharkhand,100302,913,105224
8361,13-11-2020,8:00 AM,Jharkhand,100908,917,105493
8396,14-11-2020,8:00 AM,Jharkhand,101569,921,105781
8431,15-11-2020,8:00 AM,Jharkhand,101897,922,105935
8466,16-11-2020,8:00 AM,Jharkhand,102188,924,106064
8501,17-11-2020,8:00 AM,Jharkhand,102548,928,106230
8536,18-11-2020,8:00 AM,Jharkhand,102891,931,106491
8571,19-11-2020,8:00 AM,Jharkhand,103171,934,106742
8606,20-11-2020,8:00 AM,Jharkhand,103435,937,106972
8641,21-11-2020,8:00 AM,Jharkhand,103624,939,107157
8676,22-11-2020,8:00 AM,Jharkhand,103957,945,107332
8711,23-11-2020,8:00 AM,Jharkhand,104229,951,107469
8746,24-11-2020,8:00 AM,Jharkhand,104533,953,107688
8781,25-11-2020,8:00 AM,Jharkhand,104724,955,107921
8816,26-11-2020,8:00 AM,Jharkhand,105040,958,108158
8851,27-11-2020,8:00 AM,Jharkhand,105258,961,108388
8886,28-11-2020,8:00 AM,Jharkhand,105453,962,108577
8921,29-11-2020,8:00 AM,Jharkhand,105669,963,108786
8956,30-11-2020,8:00 AM,Jharkhand,105883,963,108984
8991,01-12-2020,8:00 AM,Jharkhand,106171,964,109151
9026,02-12-2020,8:00 AM,Jharkhand,106398,969,109332
9061,03-12-2020,8:00 AM,Jharkhand,106660,971,109538
9096,04-12-2020,8:00 AM,Jharkhand,106868,977,109771
9131,05-12-2020,8:00 AM,Jharkhand,107074,978,109990
9166,06-12-2020,8:00 AM,Jharkhand,107362,979,110186
9201,07-12-2020,8:00 AM,Jharkhand,107496,986,110278
9236,08-12-2020,8:00 AM,Jharkhand,107710,988,110457
9271,09-12-2020,8:00 AM,Jharkhand,107898,988,110639
9306,10-12-2020,8:00 AM,Jharkhand,108100,991,110830
9341,11-12-2020,8:00 AM,Jharkhand,108320,993,111003
9377,12-12-2020,8:00 AM,Jharkhand,108488,995,111177
9413,13-12-2020,8:00 AM,Jharkhand,108761,995,111366
9449,14-12-2020,8:00 AM,Jharkhand,108940,999,111510
9485,15-12-2020,8:00 AM,Jharkhand,109141,1000,111722
9521,16-12-2020,8:00 AM,Jharkhand,109352,1001,111931
9557,17-12-2020,8:00 AM,Jharkhand,109532,1004,112121
9593,18-12-2020,8:00 AM,Jharkhand,109696,1007,112332
9629,19-12-2020,8:00 AM,Jharkhand,109891,1008,112606
9665,20-12-2020,8:00 AM,Jharkhand,110125,1010,112853
9701,21-12-2020,8:00 AM,Jharkhand,110307,1010,113025
9737,22-12-2020,8:00 AM,Jharkhand,110512,1011,113198
9773,23-12-2020,8:00 AM,Jharkhand,110758,1014,113407
9809,24-12-2020,8:00 AM,Jharkhand,110962,1014,113609
9845,25-12-2020,8:00 AM,Jharkhand,111175,1016,113786
9881,26-12-2020,8:00 AM,Jharkhand,111351,1016,113954
9917,27-12-2020,8:00 AM,Jharkhand,111530,1018,114146
9953,28-12-2020,8:00 AM,Jharkhand,111664,1019,114268
9989,29-12-2020,8:00 AM,Jharkhand,111818,1020,114420
10025,30-12-2020,8:00 AM,Jharkhand,112021,1025,114650
10061,31-12-2020,8:00 AM,Jharkhand,112206,1027,114873
10097,01-01-2021,8:00 AM,Jharkhand,112424,1030,115113
10133,02-01-2021,8:00 AM,Jharkhand,112529,1030,115241
10169,03-01-2021,8:00 AM,Jharkhand,112734,1034,115392
10205,04-01-2021,8:00 AM,Jharkhand,112893,1035,115529
10241,05-01-2021,8:00 AM,Jharkhand,113125,1036,115689
10277,06-01-2021,8:00 AM,Jharkhand,113380,1038,115840
10313,07-01-2021,8:00 AM,Jharkhand,113545,1040,116034
10349,08-01-2021,8:00 AM,Jharkhand,113740,1041,116229
10385,09-01-2021,8:00 AM,Jharkhand,113928,1043,116436
10421,10-01-2021,8:00 AM,Jharkhand,114133,1045,116672
10457,11-01-2021,8:00 AM,Jharkhand,114302,1047,116817
10493,12-01-2021,8:00 AM,Jharkhand,114531,1048,116961
10529,13-01-2021,8:00 AM,Jharkhand,114684,1048,117088
10565,14-01-2021,8:00 AM,Jharkhand,114836,1048,117240
10601,15-01-2021,8:00 AM,Jharkhand,115009,1048,117384
10637,16-01-2021,8:00 AM,Jharkhand,115142,1049,117480
10673,17-01-2021,8:00 AM,Jharkhand,115300,1050,117599
10709,18-01-2021,8:00 AM,Jharkhand,115411,1050,117686
10745,19-01-2021,8:00 AM,Jharkhand,115542,1054,117786
10781,20-01-2021,8:00 AM,Jharkhand,115683,1057,117887
10817,21-01-2021,8:00 AM,Jharkhand,115853,1057,118012
10853,22-01-2021,8:00 AM,Jharkhand,115989,1058,118079
10889,23-01-2021,8:00 AM,Jharkhand,116116,1060,118154
10925,24-01-2021,8:00 AM,Jharkhand,116293,1061,118232
10961,25-01-2021,8:00 AM,Jharkhand,116402,1063,118286
10997,26-01-2021,8:00 AM,Jharkhand,116524,1064,118360
